user_id;country;registered_user;call_count;answered_call;rejected_call;missed_call;out_of_work_call;user_feedback_count;owertime_call;total_duration (second);weekdays_call;weekend_call
5d306ad40568880299b2dab1;RU;TRUE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dab2;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dab5;BR;FALSE;1;0;1;0;1;0;0;0;1;0
5d306ad40568880299b2dab6;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dab7;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dab8;RU;FALSE;1;1;0;0;1;10;0;0;1;0
5d306ad40568880299b2dab9;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dabd;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dabe;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dabf;RU;FALSE;1;0;1;0;0;1;1;0;1;0
5d306ad40568880299b2dac2;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dac3;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dac4;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dac5;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dac6;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dac7;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dac8;RU;TRUE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dacb;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dace;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dacf;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dad1;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dad2;MX;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dad3;IN;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dad4;KR;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dad5;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dad8;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dad9;RU;TRUE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dadb;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dade;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dae1;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dae2;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dae5;AZ;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dae8;RU;FALSE;1;0;1;0;1;0;0;0;1;0
5d306ad40568880299b2dae9;KZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2daea;MX;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2daeb;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2daec;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2daed;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2daee;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2daf0;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2daf1;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2daf2;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2daf3;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2daf5;KZ;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2daf6;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2daf7;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2daf8;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dafb;RU;FALSE;1;0;0;0;1;0;0;0;1;0
5d306ad40568880299b2dafc;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dafe;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2daff;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2db01;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2db02;KZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2db04;RU;FALSE;1;0;1;0;0;0;1;0;1;0
5d306ad40568880299b2db05;MX;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2db06;RU;TRUE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db08;RU;TRUE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2db09;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2db0c;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db0d;US;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2db0e;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2db0f;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db10;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db11;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db12;CA;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db13;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db14;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2db17;BR;FALSE;1;0;1;0;1;0;0;0;1;0
5d306ad40568880299b2db18;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2db19;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2db1a;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db1c;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2db1d;KZ;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2db1f;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db21;RU;TRUE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2db22;RU;FALSE;1;0;1;0;1;0;0;0;1;0
5d306ad40568880299b2db23;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db26;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2db28;RU;TRUE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db29;KZ;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2db2a;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2db2b;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2db2d;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2db30;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db32;BR;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2db35;KZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2db36;ID;FALSE;1;1;0;0;1;0;0;0;0;1
5d306ad40568880299b2db38;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2db3a;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2db3b;ID;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2db3c;US;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2db3d;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db40;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db41;KZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2db42;KZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2db43;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db44;RU;TRUE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db45;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db46;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db49;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2db4a;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db4b;MY;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db4d;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db4f;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2db50;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db51;RU;FALSE;1;0;1;0;0;0;1;0;1;0
5d306ad40568880299b2db52;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2db53;US;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2db54;KZ;TRUE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2db55;BR;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2db56;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2db57;BR;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db58;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2db5a;RU;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2db5b;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2db5c;RU;FALSE;1;0;1;0;0;0;1;0;1;0
5d306ad40568880299b2db5e;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db5f;BR;FALSE;1;0;1;0;1;0;0;0;1;0
5d306ad40568880299b2db60;US;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2db61;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2db62;RU;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2db63;US;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2db64;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2db66;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2db67;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2db68;RU;FALSE;1;0;0;0;0;1;1;0;1;0
5d306ad40568880299b2db69;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2db6b;ID;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2db6c;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2db6e;BR;FALSE;1;0;0;0;0;0;1;0;1;0
5d306ad40568880299b2db6f;US;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db70;BR;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2db71;RU;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2db72;US;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2db73;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db74;RU;FALSE;1;1;0;0;0;1;1;0;1;0
5d306ad40568880299b2db75;MX;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2db76;KZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2db77;SG;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db79;RU;TRUE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db7a;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2db7b;RU;FALSE;1;1;0;0;0;1;1;0;1;0
5d306ad40568880299b2db7c;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2db7e;RU;FALSE;1;0;0;0;0;9;1;0;0;1
5d306ad40568880299b2db7f;MX;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db80;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2db81;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2db82;RU;FALSE;1;0;1;0;1;0;0;0;1;0
5d306ad40568880299b2db83;UA;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2db86;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2db87;IN;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2db88;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db8a;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2db8b;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2db8c;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db8d;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2db8e;RU;TRUE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db8f;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2db91;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2db92;MX;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db94;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2db95;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db96;RU;TRUE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db97;RU;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2db98;RU;FALSE;1;0;1;0;0;0;1;0;1;0
5d306ad40568880299b2db99;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2db9a;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2db9b;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2db9c;RU;TRUE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db9d;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2db9e;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2db9f;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dba0;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dba1;UA;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dba2;ID;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dba3;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dba4;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dba6;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dba7;BY;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dba8;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dba9;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dbaa;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dbac;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dbad;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dbae;RU;TRUE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dbaf;KZ;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dbb0;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dbb1;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dbb3;RU;TRUE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dbb4;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dbb5;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dbb6;MX;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dbb8;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dbb9;MX;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dbba;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dbbc;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dbbd;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dbbe;KZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dbbf;RU;FALSE;1;0;0;1;0;0;1;0;0;1
5d306ad40568880299b2dbc0;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dbc1;RU;FALSE;1;0;1;0;0;0;1;0;1;0
5d306ad40568880299b2dbc2;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dbc3;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dbc4;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dbc5;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dbc6;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dbc8;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dbc9;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dbca;MX;FALSE;1;0;0;1;0;0;1;0;0;1
5d306ad40568880299b2dbcc;MX;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dbcd;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dbce;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dbcf;RU;FALSE;1;0;0;1;1;1;0;0;1;0
5d306ad40568880299b2dbd0;KR;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dbd1;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dbd2;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dbd3;RU;TRUE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dbd4;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dbd5;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dbd6;BR;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dbd7;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dbd8;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dbd9;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dbda;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dbdb;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dbdc;KZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dbdd;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dbdf;KZ;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dbe0;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dbe2;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dbe3;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dbe5;RU;TRUE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dbe6;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dbe7;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dbe8;RU;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dbe9;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dbea;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dbec;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dbed;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dbee;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dbef;KZ;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dbf0;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dbf1;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dbf2;RU;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dbf3;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dbf4;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dbf6;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dbf7;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dbf9;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dbfb;KZ;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dbfc;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dbfe;RU;FALSE;1;0;1;0;1;0;0;0;1;0
5d306ad40568880299b2dbff;BR;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc00;KZ;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc01;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc02;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc03;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dc04;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc05;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc07;RU;FALSE;1;0;1;0;0;1;1;0;1;0
5d306ad40568880299b2dc08;RU;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc09;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc0a;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dc0b;RU;TRUE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc0d;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc0e;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dc0f;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dc10;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dc11;RU;FALSE;1;0;0;1;0;2;1;0;1;0
5d306ad40568880299b2dc12;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc13;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dc14;KZ;TRUE;1;0;1;0;1;0;0;0;1;0
5d306ad40568880299b2dc15;RU;FALSE;1;1;0;0;0;2;1;0;1;0
5d306ad40568880299b2dc16;RU;TRUE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dc17;KZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc18;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc19;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dc1a;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dc1b;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc1c;RU;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc1d;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dc1e;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc1f;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dc20;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc22;RU;FALSE;1;1;0;0;0;7;1;0;1;0
5d306ad40568880299b2dc23;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc24;KZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc25;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc26;MX;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dc27;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dc28;KZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dc29;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dc2a;RU;FALSE;1;0;1;0;1;0;0;0;1;0
5d306ad40568880299b2dc2b;RU;FALSE;1;1;0;0;0;0;1;0;0;1
5d306ad40568880299b2dc2c;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc2d;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dc2e;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc30;AM;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc31;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dc32;KZ;FALSE;1;1;0;0;0;0;1;0;0;1
5d306ad40568880299b2dc33;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc34;MX;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dc35;MX;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dc36;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dc37;RU;TRUE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc39;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc3a;RU;TRUE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dc3b;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dc3c;ID;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc3d;RU;TRUE;1;0;1;0;1;0;0;0;1;0
5d306ad40568880299b2dc3e;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dc3f;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc40;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dc41;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc43;BR;FALSE;1;0;1;0;1;0;0;0;1;0
5d306ad40568880299b2dc45;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc46;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dc47;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc48;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc4a;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc4b;RU;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc4c;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc4d;BR;FALSE;1;0;0;0;1;0;0;0;1;0
